UTC,Open,High,Low,Close,Volume
25.04.2022 12:52:14.000 UTC,0.91385,0.91385,0.91385,0.91385,1.94
25.04.2022 12:52:15.000 UTC,0.91385,0.91385,0.91383,0.91384,4.92
25.04.2022 12:52:16.000 UTC,0.91385,0.91385,0.91385,0.91385,3.74
25.04.2022 12:52:18.000 UTC,0.91386,0.91387,0.91386,0.91387,5.4
25.04.2022 12:52:19.000 UTC,0.91384,0.91385,0.91381,0.91385,14.180000000000001
25.04.2022 12:52:20.000 UTC,0.91385,0.91385,0.91385,0.91385,3.98
25.04.2022 12:52:21.000 UTC,0.91384,0.91386,0.91384,0.91386,3.24
25.04.2022 12:52:22.000 UTC,0.91388,0.91388,0.91386,0.91387,4.8
25.04.2022 12:52:23.000 UTC,0.91388,0.91388,0.91388,0.91388,1.32
25.04.2022 12:52:24.000 UTC,0.91387,0.91387,0.91385,0.91385,4.58
25.04.2022 12:52:25.000 UTC,0.91384,0.91384,0.91384,0.91384,2.4
25.04.2022 12:52:26.000 UTC,0.91384,0.91384,0.91384,0.91384,1.32
25.04.2022 12:52:27.000 UTC,0.91381,0.91381,0.91381,0.91381,3.3600000000000003
25.04.2022 12:52:29.000 UTC,0.91382,0.91383,0.91382,0.91383,2.52
25.04.2022 12:52:30.000 UTC,0.91381,0.91381,0.91378,0.9138,4.46
25.04.2022 12:52:31.000 UTC,0.9138,0.9138,0.9138,0.9138,1.2
25.04.2022 12:52:32.000 UTC,0.9138,0.9138,0.9138,0.9138,1.88
25.04.2022 12:52:33.000 UTC,0.91381,0.91381,0.91379,0.91379,5.32
25.04.2022 12:52:35.000 UTC,0.9138,0.91381,0.91378,0.91378,10.36
25.04.2022 12:52:36.000 UTC,0.9138,0.9138,0.9138,0.9138,3.1399999999999997
25.04.2022 12:52:38.000 UTC,0.9138,0.9138,0.9138,0.9138,1.8
25.04.2022 12:52:39.000 UTC,0.91379,0.91379,0.91379,0.91379,1.32
25.04.2022 12:52:40.000 UTC,0.91378,0.91379,0.91378,0.91378,4.34
25.04.2022 12:52:41.000 UTC,0.91379,0.91379,0.91379,0.91379,1.94
25.04.2022 12:52:43.000 UTC,0.91379,0.91381,0.91377,0.91381,7.34
25.04.2022 12:52:44.000 UTC,0.91383,0.91383,0.91382,0.91383,10.020000000000001
25.04.2022 12:52:45.000 UTC,0.91382,0.91382,0.91382,0.91382,1.94
25.04.2022 12:52:47.000 UTC,0.91383,0.91383,0.91379,0.91379,7.48
25.04.2022 12:52:50.000 UTC,0.91382,0.91382,0.91381,0.91381,2.4
25.04.2022 12:52:51.000 UTC,0.91381,0.91381,0.9138,0.9138,5.54
25.04.2022 12:52:53.000 UTC,0.91382,0.91382,0.91382,0.91382,1.2
25.04.2022 12:52:54.000 UTC,0.91381,0.91383,0.91381,0.91383,3
25.04.2022 12:52:56.000 UTC,0.91383,0.91383,0.9138,0.9138,5.54
25.04.2022 12:52:57.000 UTC,0.91382,0.91382,0.91382,0.91382,1.34
25.04.2022 12:52:58.000 UTC,0.91383,0.91384,0.91383,0.91384,5.66
25.04.2022 12:52:59.000 UTC,0.91384,0.91384,0.91384,0.91384,1.2
25.04.2022 12:53:00.000 UTC,0.91384,0.91388,0.91384,0.91386,7.64
25.04.2022 12:53:01.000 UTC,0.91388,0.91388,0.91387,0.91388,3.5999999999999996
25.04.2022 12:53:02.000 UTC,0.91388,0.91388,0.91386,0.91386,3.74
25.04.2022 12:53:03.000 UTC,0.91387,0.91389,0.91387,0.91389,4.94
25.04.2022 12:53:04.000 UTC,0.91388,0.91388,0.91388,0.91388,1.2
25.04.2022 12:53:05.000 UTC,0.91387,0.91387,0.91386,0.91386,5.68
25.04.2022 12:53:06.000 UTC,0.91388,0.91388,0.91388,0.91388,1.2
25.04.2022 12:53:07.000 UTC,0.91388,0.91388,0.91386,0.91386,3.4400000000000004
25.04.2022 12:53:08.000 UTC,0.91385,0.91385,0.9138,0.91383,14.319999999999999
25.04.2022 12:53:09.000 UTC,0.91389,0.91389,0.91386,0.91386,4.8
25.04.2022 12:53:10.000 UTC,0.91386,0.91386,0.91386,0.91386,5.64
25.04.2022 12:53:11.000 UTC,0.91386,0.91389,0.91386,0.91389,4.94
25.04.2022 12:53:12.000 UTC,0.9139,0.9139,0.9139,0.9139,2.4
25.04.2022 12:53:13.000 UTC,0.9139,0.9139,0.9139,0.9139,1.2
25.04.2022 12:53:14.000 UTC,0.91387,0.91387,0.91387,0.91387,1.2
25.04.2022 12:53:15.000 UTC,0.91388,0.91388,0.91387,0.91387,7.0200000000000005
25.04.2022 12:53:16.000 UTC,0.9139,0.91392,0.91388,0.91392,5.54
25.04.2022 12:53:17.000 UTC,0.91389,0.91389,0.91389,0.91389,1.2
25.04.2022 12:53:18.000 UTC,0.91389,0.91389,0.91387,0.91388,5.68
25.04.2022 12:53:19.000 UTC,0.91387,0.91388,0.91387,0.91388,2.54
25.04.2022 12:53:22.000 UTC,0.91389,0.91389,0.91387,0.91387,7.04
25.04.2022 12:53:23.000 UTC,0.91388,0.91388,0.91386,0.91386,6.58
25.04.2022 12:53:24.000 UTC,0.91386,0.91387,0.91386,0.91387,5.68
25.04.2022 12:53:26.000 UTC,0.91385,0.91387,0.91385,0.91387,5.66
25.04.2022 12:53:27.000 UTC,0.91386,0.9139,0.91386,0.9139,5.54
25.04.2022 12:53:28.000 UTC,0.9139,0.9139,0.91389,0.9139,3.88
25.04.2022 12:53:30.000 UTC,0.91391,0.91391,0.91388,0.91388,5.54
25.04.2022 12:53:32.000 UTC,0.91389,0.91389,0.91387,0.91387,5.28
25.04.2022 12:53:33.000 UTC,0.9139,0.9139,0.9139,0.9139,1.8
25.04.2022 12:53:35.000 UTC,0.91392,0.91393,0.91391,0.91391,3.5999999999999996
25.04.2022 12:53:36.000 UTC,0.91391,0.91391,0.91391,0.91391,1.2
25.04.2022 12:53:37.000 UTC,0.91392,0.91392,0.91391,0.91391,2.54
25.04.2022 12:53:38.000 UTC,0.91392,0.91392,0.91392,0.91392,1.2
25.04.2022 12:53:39.000 UTC,0.91391,0.91391,0.91391,0.91391,1.34
25.04.2022 12:53:40.000 UTC,0.91393,0.91393,0.91391,0.91391,5.4
25.04.2022 12:53:41.000 UTC,0.91392,0.91393,0.91392,0.91393,4.8
25.04.2022 12:53:43.000 UTC,0.91393,0.91393,0.91393,0.91393,1.34
25.04.2022 12:53:45.000 UTC,0.91393,0.91393,0.9139,0.9139,6.140000000000001
25.04.2022 12:53:46.000 UTC,0.91393,0.91393,0.91391,0.91391,4.04
25.04.2022 12:53:49.000 UTC,0.91391,0.91391,0.91391,0.91391,1.8
25.04.2022 12:53:50.000 UTC,0.91393,0.91393,0.91392,0.91393,4.2
25.04.2022 12:53:52.000 UTC,0.91393,0.91393,0.91393,0.91393,1.34
25.04.2022 12:53:53.000 UTC,0.91393,0.91394,0.91393,0.91394,3.14
25.04.2022 12:53:54.000 UTC,0.91393,0.91393,0.91393,0.91393,1.8
25.04.2022 12:53:55.000 UTC,0.91393,0.91393,0.91393,0.91393,2.54
25.04.2022 12:53:56.000 UTC,0.91391,0.91394,0.91391,0.91394,3.08
25.04.2022 12:53:57.000 UTC,0.91395,0.91396,0.91395,0.91396,3.14
25.04.2022 12:53:58.000 UTC,0.91396,0.91399,0.91396,0.91398,8.08
25.04.2022 12:53:59.000 UTC,0.914,0.914,0.91398,0.91398,4.94
25.04.2022 12:54:00.000 UTC,0.91398,0.914,0.91398,0.914,4.34
25.04.2022 12:54:01.000 UTC,0.91401,0.91402,0.91401,0.91402,2.54
25.04.2022 12:54:02.000 UTC,0.91403,0.91403,0.91403,0.91403,1.2
25.04.2022 12:54:03.000 UTC,0.91402,0.91402,0.91402,0.91402,1.2
25.04.2022 12:54:04.000 UTC,0.91401,0.91401,0.91401,0.91401,1.2
25.04.2022 12:54:05.000 UTC,0.91403,0.91403,0.91403,0.91403,3.1399999999999997
25.04.2022 12:54:06.000 UTC,0.91403,0.91403,0.91403,0.91403,1.34
25.04.2022 12:54:07.000 UTC,0.91403,0.91405,0.91403,0.91404,5.4
25.04.2022 12:54:10.000 UTC,0.91403,0.91408,0.91403,0.91406,6.9799999999999995
25.04.2022 12:54:11.000 UTC,0.91407,0.91409,0.91407,0.91409,4.9399999999999995
25.04.2022 12:54:13.000 UTC,0.91407,0.91407,0.91406,0.91406,3.88
25.04.2022 12:54:14.000 UTC,0.91407,0.91409,0.91407,0.91409,3.74
25.04.2022 12:54:15.000 UTC,0.9141,0.9141,0.9141,0.9141,3.14
25.04.2022 12:54:16.000 UTC,0.9141,0.9141,0.9141,0.9141,1.8
25.04.2022 12:54:17.000 UTC,0.9141,0.9141,0.9141,0.9141,2.4
25.04.2022 12:54:19.000 UTC,0.91409,0.91409,0.91409,0.91409,1.8
25.04.2022 12:54:20.000 UTC,0.9141,0.91411,0.91409,0.91411,7.34
25.04.2022 12:54:21.000 UTC,0.91411,0.91411,0.9141,0.9141,5.960000000000001
25.04.2022 12:54:22.000 UTC,0.91412,0.91412,0.91409,0.91409,2.52
25.04.2022 12:54:23.000 UTC,0.91409,0.91411,0.91408,0.91411,9.06
25.04.2022 12:54:24.000 UTC,0.91408,0.91408,0.91408,0.91408,1.2
25.04.2022 12:54:25.000 UTC,0.91408,0.91417,0.91408,0.91417,10.94
25.04.2022 12:54:26.000 UTC,0.91417,0.91418,0.91417,0.91418,5.54
25.04.2022 12:54:27.000 UTC,0.91423,0.91425,0.91423,0.91425,6.140000000000001
25.04.2022 12:54:28.000 UTC,0.91426,0.91427,0.91426,0.91427,2.54
25.04.2022 12:54:30.000 UTC,0.91424,0.91424,0.91423,0.91423,3.98
25.04.2022 12:54:31.000 UTC,0.91423,0.91426,0.91423,0.91424,6.140000000000001
25.04.2022 12:54:32.000 UTC,0.91424,0.91425,0.91424,0.91425,3.5
25.04.2022 12:54:33.000 UTC,0.91425,0.91425,0.91425,0.91425,1.44
25.04.2022 12:54:34.000 UTC,0.91424,0.91424,0.91424,0.91424,1.32
25.04.2022 12:54:35.000 UTC,0.91424,0.91424,0.91422,0.91422,3.24
25.04.2022 12:54:36.000 UTC,0.91421,0.91423,0.91421,0.91423,5.18
25.04.2022 12:54:37.000 UTC,0.9142,0.91422,0.9142,0.91421,6
25.04.2022 12:54:39.000 UTC,0.91421,0.91421,0.91418,0.91419,3.7199999999999998
25.04.2022 12:54:41.000 UTC,0.91418,0.91418,0.91415,0.91415,2.4
25.04.2022 12:54:42.000 UTC,0.91416,0.91416,0.91413,0.91415,8.68
25.04.2022 12:54:43.000 UTC,0.91416,0.91417,0.91416,0.91416,5.640000000000001
25.04.2022 12:54:44.000 UTC,0.91416,0.91417,0.91416,0.91417,2.64
25.04.2022 12:54:45.000 UTC,0.91414,0.91414,0.91408,0.91408,11.18
25.04.2022 12:54:46.000 UTC,0.91408,0.91408,0.91408,0.91408,1.32
25.04.2022 12:54:47.000 UTC,0.91409,0.91409,0.91409,0.91409,2.52
25.04.2022 12:54:48.000 UTC,0.91409,0.9141,0.91409,0.9141,3.84
25.04.2022 12:54:50.000 UTC,0.91413,0.91415,0.91413,0.91415,8.18
25.04.2022 12:54:52.000 UTC,0.91416,0.91416,0.91413,0.91415,4.32
25.04.2022 12:54:53.000 UTC,0.91415,0.91415,0.91415,0.91415,3.4400000000000004
25.04.2022 12:54:54.000 UTC,0.91413,0.91414,0.91413,0.91414,2.64
25.04.2022 12:54:55.000 UTC,0.91413,0.91415,0.91413,0.91415,4.92
25.04.2022 12:54:56.000 UTC,0.91415,0.91417,0.91415,0.91416,6.44
25.04.2022 12:54:57.000 UTC,0.91416,0.91416,0.91412,0.91412,4.760000000000001
25.04.2022 12:54:58.000 UTC,0.91416,0.9142,0.91416,0.91418,11.100000000000001
25.04.2022 12:55:00.000 UTC,0.91419,0.91419,0.91419,0.91419,2.64
25.04.2022 12:55:01.000 UTC,0.91419,0.91421,0.91419,0.91421,6.12
25.04.2022 12:55:02.000 UTC,0.91425,0.91425,0.91425,0.91425,3.6
25.04.2022 12:55:03.000 UTC,0.91421,0.91421,0.91421,0.91421,1.32
25.04.2022 12:55:04.000 UTC,0.91423,0.91424,0.91423,0.91424,5.74
25.04.2022 12:55:05.000 UTC,0.91422,0.91423,0.91421,0.91423,11.239999999999998
25.04.2022 12:55:06.000 UTC,0.91421,0.91423,0.91421,0.91423,5.66
25.04.2022 12:55:07.000 UTC,0.91424,0.91424,0.91422,0.91424,8.64
25.04.2022 12:55:08.000 UTC,0.91424,0.91424,0.91424,0.91424,3.6
25.04.2022 12:55:10.000 UTC,0.91424,0.91424,0.91424,0.91424,1.94
25.04.2022 12:55:11.000 UTC,0.91423,0.91423,0.91423,0.91423,1.94
25.04.2022 12:55:12.000 UTC,0.91424,0.91424,0.91424,0.91424,1.94
25.04.2022 12:55:13.000 UTC,0.91428,0.91429,0.91428,0.91429,6.74
25.04.2022 12:55:14.000 UTC,0.91427,0.91427,0.91427,0.91427,1.32
25.04.2022 12:55:15.000 UTC,0.91426,0.91426,0.91426,0.91426,1.32
25.04.2022 12:55:17.000 UTC,0.91429,0.91429,0.91429,0.91429,1.2
25.04.2022 12:55:18.000 UTC,0.91429,0.91433,0.91429,0.91433,6.14
25.04.2022 12:55:20.000 UTC,0.91431,0.91432,0.91431,0.91432,5.4
25.04.2022 12:55:21.000 UTC,0.91431,0.91431,0.91431,0.91431,1.8
25.04.2022 12:55:22.000 UTC,0.9143,0.9143,0.9143,0.9143,2.52
25.04.2022 12:55:23.000 UTC,0.9143,0.9143,0.91429,0.91429,4.34
25.04.2022 12:55:24.000 UTC,0.91429,0.91429,0.91429,0.91429,3.2800000000000002
25.04.2022 12:55:25.000 UTC,0.9143,0.9143,0.9143,0.9143,1.94
25.04.2022 12:55:26.000 UTC,0.9143,0.91432,0.9143,0.91431,11.919999999999998
25.04.2022 12:55:27.000 UTC,0.9143,0.91431,0.9143,0.91431,3.98
25.04.2022 12:55:28.000 UTC,0.91433,0.91433,0.91432,0.91432,6.279999999999999
25.04.2022 12:55:29.000 UTC,0.91432,0.91437,0.91432,0.91437,3.1399999999999997
25.04.2022 12:55:31.000 UTC,0.91437,0.91437,0.91435,0.91435,3.26
25.04.2022 12:55:32.000 UTC,0.91437,0.91439,0.91434,0.91434,8.06
25.04.2022 12:55:33.000 UTC,0.91434,0.91434,0.91433,0.91433,5.62
25.04.2022 12:55:34.000 UTC,0.91433,0.91433,0.91432,0.91432,6.52
25.04.2022 12:55:35.000 UTC,0.91433,0.91433,0.91433,0.91433,1.94
25.04.2022 12:55:36.000 UTC,0.91432,0.91436,0.91432,0.91436,3.5999999999999996
25.04.2022 12:55:37.000 UTC,0.91436,0.91437,0.91436,0.91437,7.2
25.04.2022 12:55:38.000 UTC,0.91435,0.91435,0.91434,0.91434,5.64
25.04.2022 12:55:39.000 UTC,0.91436,0.91436,0.91436,0.91436,1.92
25.04.2022 12:55:40.000 UTC,0.91435,0.91435,0.91435,0.91435,1.8
25.04.2022 12:55:41.000 UTC,0.91434,0.91434,0.91433,0.91434,5.84
25.04.2022 12:55:42.000 UTC,0.91434,0.91434,0.91433,0.91433,6.3
25.04.2022 12:55:44.000 UTC,0.91434,0.91436,0.91434,0.91436,4.58
25.04.2022 12:55:45.000 UTC,0.91434,0.91436,0.91434,0.91436,7.5
25.04.2022 12:55:46.000 UTC,0.91436,0.91436,0.91436,0.91436,3.3
25.04.2022 12:55:47.000 UTC,0.91436,0.91436,0.91436,0.91436,1.8
25.04.2022 12:55:48.000 UTC,0.91438,0.91439,0.91438,0.91438,6.879999999999999
25.04.2022 12:55:49.000 UTC,0.91438,0.91438,0.91438,0.91438,1.8
25.04.2022 12:55:50.000 UTC,0.91438,0.91438,0.91438,0.91438,3
25.04.2022 12:55:52.000 UTC,0.91437,0.9144,0.91437,0.9144,3.6
25.04.2022 12:55:53.000 UTC,0.91439,0.91439,0.91439,0.91439,3
25.04.2022 12:55:55.000 UTC,0.91439,0.91439,0.91439,0.91439,1.2
25.04.2022 12:55:56.000 UTC,0.91438,0.91438,0.91438,0.91438,2.7
25.04.2022 12:55:57.000 UTC,0.91438,0.91438,0.91438,0.91438,4.94
25.04.2022 12:55:58.000 UTC,0.91439,0.91439,0.91437,0.91439,10.919999999999998
25.04.2022 12:55:59.000 UTC,0.91439,0.91439,0.91435,0.91435,8.92
25.04.2022 12:56:00.000 UTC,0.91436,0.91436,0.91434,0.91434,5.18
25.04.2022 12:56:01.000 UTC,0.91436,0.91441,0.91436,0.91441,6
25.04.2022 12:56:02.000 UTC,0.91445,0.91445,0.91441,0.91442,7.6
25.04.2022 12:56:03.000 UTC,0.91441,0.91441,0.91441,0.91441,1.34
25.04.2022 12:56:04.000 UTC,0.9144,0.91442,0.9144,0.91441,5.68
25.04.2022 12:56:05.000 UTC,0.91442,0.91442,0.91442,0.91442,2.24
25.04.2022 12:56:06.000 UTC,0.91441,0.91441,0.91441,0.91441,1.8
25.04.2022 12:56:07.000 UTC,0.91442,0.91442,0.91439,0.91439,7.8
25.04.2022 12:56:08.000 UTC,0.9144,0.91442,0.91437,0.91442,16.040000000000003
25.04.2022 12:56:09.000 UTC,0.91441,0.91442,0.9144,0.9144,5.7
25.04.2022 12:56:10.000 UTC,0.91442,0.91442,0.9144,0.9144,2.54
25.04.2022 12:56:11.000 UTC,0.91441,0.91441,0.91441,0.91441,3.14
25.04.2022 12:56:12.000 UTC,0.91439,0.91439,0.91438,0.91438,4.640000000000001
25.04.2022 12:56:13.000 UTC,0.91437,0.91437,0.91436,0.91436,5.08
25.04.2022 12:56:15.000 UTC,0.91438,0.91438,0.91438,0.91438,4.94
25.04.2022 12:56:16.000 UTC,0.91438,0.91438,0.91438,0.91438,3.1399999999999997
25.04.2022 12:56:17.000 UTC,0.91438,0.91438,0.91438,0.91438,3.74
25.04.2022 12:56:23.000 UTC,0.91439,0.91439,0.91439,0.91439,3.9000000000000004
25.04.2022 12:56:24.000 UTC,0.91437,0.91439,0.91437,0.91439,4.34
25.04.2022 12:56:26.000 UTC,0.91435,0.91437,0.91435,0.91435,8.4
25.04.2022 12:56:27.000 UTC,0.91433,0.91433,0.91433,0.91433,3.42
25.04.2022 12:56:28.000 UTC,0.91432,0.91432,0.91432,0.91432,2.4
25.04.2022 12:56:30.000 UTC,0.91434,0.91442,0.91434,0.91442,7.460000000000001
25.04.2022 12:56:31.000 UTC,0.91441,0.91442,0.91441,0.91442,3.6
25.04.2022 12:56:32.000 UTC,0.91441,0.91442,0.91441,0.91442,2.4
25.04.2022 12:56:33.000 UTC,0.91443,0.91443,0.9144,0.9144,3.5999999999999996
25.04.2022 12:56:35.000 UTC,0.91441,0.91441,0.91441,0.91441,3.9000000000000004
25.04.2022 12:56:36.000 UTC,0.91442,0.91442,0.91442,0.91442,1.2
25.04.2022 12:56:37.000 UTC,0.91442,0.91442,0.91442,0.91442,1.2
25.04.2022 12:56:40.000 UTC,0.91441,0.91441,0.91441,0.91441,2.4
25.04.2022 12:56:41.000 UTC,0.91439,0.91439,0.91439,0.91439,1.2
25.04.2022 12:56:42.000 UTC,0.9144,0.9144,0.9144,0.9144,2.4
25.04.2022 12:56:43.000 UTC,0.9144,0.9144,0.9144,0.9144,1.2
25.04.2022 12:56:45.000 UTC,0.91439,0.91439,0.91435,0.91436,5.3
25.04.2022 12:56:46.000 UTC,0.91438,0.9144,0.91437,0.9144,5.08
25.04.2022 12:56:47.000 UTC,0.91441,0.91445,0.91441,0.91445,3.5999999999999996
25.04.2022 12:56:48.000 UTC,0.91447,0.91447,0.91447,0.91447,1.2
25.04.2022 12:56:49.000 UTC,0.91447,0.91447,0.91447,0.91447,1.2
25.04.2022 12:56:50.000 UTC,0.91446,0.91446,0.91446,0.91446,2.54
25.04.2022 12:56:51.000 UTC,0.91443,0.91444,0.91443,0.91444,2.4
25.04.2022 12:56:53.000 UTC,0.91441,0.91441,0.91441,0.91441,4.699999999999999
25.04.2022 12:56:54.000 UTC,0.91439,0.91442,0.91439,0.91442,3.5999999999999996
25.04.2022 12:56:55.000 UTC,0.91439,0.91441,0.91439,0.91441,3.84
25.04.2022 12:56:57.000 UTC,0.9144,0.9144,0.9144,0.9144,2.04
25.04.2022 12:56:58.000 UTC,0.91444,0.91444,0.91444,0.91444,1.34
25.04.2022 12:57:00.000 UTC,0.91447,0.91447,0.91444,0.91447,9.2
25.04.2022 12:57:01.000 UTC,0.91447,0.91447,0.91444,0.91444,3.74
25.04.2022 12:57:02.000 UTC,0.91444,0.91445,0.91444,0.91445,3.9000000000000004
25.04.2022 12:57:03.000 UTC,0.91447,0.91447,0.91447,0.91447,1.2
25.04.2022 12:57:04.000 UTC,0.91446,0.91449,0.91446,0.91449,2.4
25.04.2022 12:57:05.000 UTC,0.91449,0.91449,0.91447,0.91447,5.0600000000000005
25.04.2022 12:57:07.000 UTC,0.91447,0.91448,0.91445,0.91448,8.82
25.04.2022 12:57:08.000 UTC,0.91444,0.91444,0.91444,0.91444,5.5
25.04.2022 12:57:09.000 UTC,0.91444,0.91445,0.91443,0.91445,8.14
25.04.2022 12:57:13.000 UTC,0.91442,0.91444,0.91442,0.91444,4.44
25.04.2022 12:57:14.000 UTC,0.91444,0.91444,0.91444,0.91444,3.26
25.04.2022 12:57:16.000 UTC,0.91444,0.91444,0.91443,0.91443,4.12
25.04.2022 12:57:17.000 UTC,0.91444,0.91444,0.91444,0.91444,1.92
25.04.2022 12:57:18.000 UTC,0.91444,0.91444,0.91444,0.91444,1.92
25.04.2022 12:57:19.000 UTC,0.91443,0.91443,0.91443,0.91443,1.44
25.04.2022 12:57:21.000 UTC,0.91443,0.91443,0.91443,0.91443,1.32
25.04.2022 12:57:22.000 UTC,0.91441,0.91442,0.91441,0.91442,3.14
25.04.2022 12:57:24.000 UTC,0.91442,0.91443,0.91439,0.9144,7.42
25.04.2022 12:57:25.000 UTC,0.9144,0.9144,0.9144,0.9144,1.34
25.04.2022 12:57:26.000 UTC,0.91439,0.91439,0.91438,0.91438,3.26
25.04.2022 12:57:27.000 UTC,0.91437,0.91439,0.91436,0.91439,5.54
25.04.2022 12:57:28.000 UTC,0.9144,0.91442,0.9144,0.9144,6.52
25.04.2022 12:57:29.000 UTC,0.91441,0.91441,0.91441,0.91441,3.6
25.04.2022 12:57:31.000 UTC,0.91438,0.91438,0.91438,0.91438,1.94
25.04.2022 12:57:32.000 UTC,0.91441,0.91444,0.91441,0.91444,3
25.04.2022 12:57:33.000 UTC,0.91444,0.91457,0.91444,0.91457,7.460000000000001
25.04.2022 12:57:34.000 UTC,0.91456,0.91461,0.91456,0.9146,8.4
25.04.2022 12:57:35.000 UTC,0.91458,0.91458,0.91458,0.91458,2.4
25.04.2022 12:57:36.000 UTC,0.91459,0.9146,0.91459,0.9146,2.4
25.04.2022 12:57:37.000 UTC,0.91461,0.91461,0.91461,0.91461,2.54
25.04.2022 12:57:38.000 UTC,0.91463,0.91463,0.91463,0.91463,1.2
25.04.2022 12:57:39.000 UTC,0.91462,0.91462,0.91462,0.91462,1.2
25.04.2022 12:57:40.000 UTC,0.91464,0.91466,0.91459,0.91463,7.32
25.04.2022 12:57:41.000 UTC,0.91464,0.91464,0.91464,0.91464,1.2
25.04.2022 12:57:43.000 UTC,0.91464,0.91464,0.9146,0.9146,3.84
25.04.2022 12:57:44.000 UTC,0.9146,0.9146,0.91459,0.91459,3.24
25.04.2022 12:57:45.000 UTC,0.9146,0.9146,0.9146,0.9146,1.44
25.04.2022 12:57:46.000 UTC,0.91461,0.91461,0.91459,0.91459,3.5999999999999996
25.04.2022 12:57:47.000 UTC,0.91458,0.91458,0.91458,0.91458,2.4
25.04.2022 12:57:49.000 UTC,0.91459,0.91459,0.91459,0.91459,1.8
25.04.2022 12:57:50.000 UTC,0.91457,0.91457,0.91457,0.91457,4.48
25.04.2022 12:57:51.000 UTC,0.91457,0.91457,0.91456,0.91456,2.4
25.04.2022 12:57:53.000 UTC,0.91455,0.91456,0.91455,0.91456,2.4
25.04.2022 12:57:55.000 UTC,0.91455,0.91455,0.91455,0.91455,2.54
25.04.2022 12:57:58.000 UTC,0.91455,0.91455,0.91453,0.91453,2.6399999999999997
25.04.2022 12:58:00.000 UTC,0.91456,0.91458,0.91444,0.91444,8.74
25.04.2022 12:58:01.000 UTC,0.91445,0.91446,0.91442,0.91442,6.12
25.04.2022 12:58:02.000 UTC,0.91443,0.91444,0.91443,0.91444,5.760000000000001
25.04.2022 12:58:03.000 UTC,0.91442,0.91442,0.91439,0.91439,4.92
25.04.2022 12:58:04.000 UTC,0.91439,0.91443,0.91439,0.91443,3.5999999999999996
25.04.2022 12:58:05.000 UTC,0.91443,0.91443,0.91443,0.91443,1.2
25.04.2022 12:58:06.000 UTC,0.91443,0.91443,0.91443,0.91443,1.2
25.04.2022 12:58:07.000 UTC,0.91442,0.91442,0.91442,0.91442,2.7
25.04.2022 12:58:09.000 UTC,0.91441,0.91441,0.91441,0.91441,1.2
25.04.2022 12:58:10.000 UTC,0.91442,0.91442,0.91442,0.91442,3
25.04.2022 12:58:11.000 UTC,0.91442,0.91442,0.91442,0.91442,2.7
25.04.2022 12:58:12.000 UTC,0.91442,0.91442,0.9144,0.91441,3.74
25.04.2022 12:58:13.000 UTC,0.91441,0.91441,0.91441,0.91441,1.34
25.04.2022 12:58:14.000 UTC,0.91438,0.9144,0.91438,0.91438,5.64
25.04.2022 12:58:15.000 UTC,0.91438,0.91439,0.91438,0.91439,2.52
25.04.2022 12:58:16.000 UTC,0.91439,0.91441,0.91439,0.91441,3.5999999999999996
25.04.2022 12:58:19.000 UTC,0.91441,0.91441,0.91441,0.91441,1.2
25.04.2022 12:58:21.000 UTC,0.9144,0.9144,0.9144,0.9144,1.2
25.04.2022 12:58:22.000 UTC,0.9144,0.91442,0.9144,0.91442,2.54
25.04.2022 12:58:23.000 UTC,0.91442,0.91442,0.9144,0.9144,2.4
25.04.2022 12:58:25.000 UTC,0.91439,0.91439,0.91439,0.91439,1.2
25.04.2022 12:58:26.000 UTC,0.91439,0.91441,0.91439,0.91441,2.4
25.04.2022 12:58:28.000 UTC,0.91439,0.91441,0.91439,0.91441,2.54
25.04.2022 12:58:30.000 UTC,0.91438,0.91438,0.91437,0.91438,5.7
25.04.2022 12:58:31.000 UTC,0.91438,0.91438,0.91436,0.91437,3.5999999999999996
25.04.2022 12:58:32.000 UTC,0.91438,0.91439,0.91438,0.91439,2.4
25.04.2022 12:58:35.000 UTC,0.91439,0.91439,0.91439,0.91439,1.34
25.04.2022 12:58:36.000 UTC,0.91441,0.91443,0.91441,0.91443,7.180000000000001
25.04.2022 12:58:37.000 UTC,0.91445,0.91448,0.91445,0.91448,6
25.04.2022 12:58:38.000 UTC,0.91448,0.91448,0.91448,0.91448,1.2
25.04.2022 12:58:39.000 UTC,0.91449,0.91449,0.91449,0.91449,1.2
25.04.2022 12:58:40.000 UTC,0.91448,0.91449,0.91446,0.91449,8.4
25.04.2022 12:58:41.000 UTC,0.9145,0.9145,0.91447,0.91447,4.8
25.04.2022 12:58:42.000 UTC,0.91446,0.91447,0.91445,0.91445,9.899999999999999
25.04.2022 12:58:43.000 UTC,0.91444,0.91445,0.91444,0.91445,3.74
25.04.2022 12:58:44.000 UTC,0.91441,0.91441,0.9144,0.9144,3.24
25.04.2022 12:58:45.000 UTC,0.91444,0.91444,0.91442,0.91443,5.78
25.04.2022 12:58:46.000 UTC,0.91444,0.91444,0.91443,0.91443,2.4
25.04.2022 12:58:47.000 UTC,0.91443,0.91443,0.91443,0.91443,1.2
25.04.2022 12:58:50.000 UTC,0.91442,0.91449,0.91442,0.91447,9.299999999999999
25.04.2022 12:58:52.000 UTC,0.91447,0.9145,0.91446,0.9145,3.88
25.04.2022 12:58:53.000 UTC,0.9145,0.9145,0.9145,0.9145,2.54
